concept_id,cui,name,semantic_types,atom_url,relations_url
91931000,C0014808,Allergy to erythromycin,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0014808/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0014808/relations
293675006,C0570599,Allergy to metoclopramide,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0570599/atoms,
247355005,C0016199,Flank Pain,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0016199/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0016199/relations
271681002,C0221512,Stomach ache,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0221512/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0221512/relations
396101000119105,C2041478,CT of abdomen without contrast,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2041478/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2041478/relations
85057007,C0267834,Liver cyst,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0267834/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0267834/relations
45036003,C0203464,Ultrasonography of abdomen,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0203464/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0203464/relations
93469006,C0238246,Hemangioma of liver,Neoplastic Process,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0238246/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0238246/relations
166602006,C0438235,Liver function tests within reference range,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0438235/atoms,
83644001,C0278144,Dull pain,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0278144/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0278144/relations
16402000,C0037054,Sickle Cell Trait,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0037054/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0037054/relations
129103003,C0014175,Endometriosis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0014175/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0014175/relations
69896004,C1306838,Proliferative arthritis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1306838/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1306838/relations
197834003,C0282488,Interstitial Cystitis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0282488/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0282488/relations
301403003,C0578093,Tenderness of epigastrium,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0578093/atoms,
448265002,C3164070,Tenderness of right upper quadrant of abdomen,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3164070/atoms,
448661001,C3164168,Tenderness of right lower quadrant of abdomen,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3164168/atoms,
10200004,C0023884,Liver,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0023884/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0023884/relations
32764006,C0032718,Portal vein structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0032718/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0032718/relations
56381008,C0006736,Calculi,Body Substance,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0006736/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0006736/relations
119277005,C0734759,Upper pole of left kidney,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0734759/atoms,
78961009,C0037993,Spleen,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0037993/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0037993/relations
15776009,C0030274,Pancreas,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0030274/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0030274/relations
64163001,C0227579,Head of pancreas,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0227579/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0227579/relations
300331000,C0577053,Lesion of liver,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0577053/atoms,
48521005,C0227481,Right lobe of liver,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0227481/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0227481/relations
285388000,C0563277,Right sided abdominal pain,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0563277/atoms,
819002003,C5231301,Structure of right half of abdomen lateral to midsagittal plane,Body Location or Region,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5231301/atoms,
285365001,C0241416,Pain in toe,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0241416/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0241416/relations
35885006,C0740394,Hyperuricemia,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0740394/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0740394/relations
301379001,C0578069,No present pain,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0578069/atoms,
400210000,C0018916,Hemangioma,Neoplastic Process,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0018916/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0018916/relations
26929004,C0002395,Alzheimer's Disease,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0002395/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0002395/relations
441773004,C2711652,Detected by measurement,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2711652/atoms,
167217005,C0042014,Urinalysis,Laboratory Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0042014/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0042014/relations
55641003,C0021308,Infarction,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0021308/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0021308/relations
85421007,C0229966,Structure of right half of body,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0229966/atoms,
246650003,C0422980,Movement of visual image - finding,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0422980/atoms,
8011004,C0013362,Dysarthria,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0013362/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0013362/relations
61683000,C0259813,Drop Attack,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0259813/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0259813/relations
716475005,C4274567,Difficulty comprehending speech,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4274567/atoms,
72042002,C0015732,Fecal Incontinence,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0015732/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0015732/relations
36850000,C0333117,Retention of content,Functional Concept,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0333117/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0333117/relations
18619003,C0036410,Sclera,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0036410/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0036410/relations
419642000,C0007280,Carotid bruit,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0007280/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0007280/relations
57048009,C0009917,Contracture,Anatomical Abnormality,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0009917/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0009917/relations
69536005,C0018670,Head,Body Location or Region,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0018670/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0018670/relations
286402008,C0564243,Does speak fluently,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0564243/atoms,
716490009,C4274552,Does comprehend language,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4274552/atoms,
25107009,C0392185,Verbal repetition,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0392185/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0392185/relations
285156004,C0563072,Able to recognize objects,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0563072/atoms,
838499005,C5395177,Able to use prosody in speech,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5395177/atoms,
53096005,C0234488,Paraphasia,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234488/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234488/relations
106132005,C0566622,Speech finding,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0566622/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0566622/relations
32422007,C0150088,Hemi-neglect,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0150088/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0150088/relations
1943009,C0422885,Allochiria,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0422885/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0422885/relations
3449007,C0234509,Finger Agnosia,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234509/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234509/relations
68345001,C0003635,Apraxias,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0003635/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0003635/relations
55634009,C0271204,Left homonymous hemianopsia,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0271204/atoms,
830003005,C5394801,Inadequate visualization of fundus of eye,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5394801/atoms,
56193007,C0028864,Oculomotor nerve structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0028864/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0028864/relations
39322007,C0041159,Trochlear nerve structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0041159/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0041159/relations
80622005,C0000741,Abducens nerve structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0000741/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0000741/relations
247011006,C0423297,Pupil size and shape normal,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0423297/atoms,
366023004,C1287558,Pupil reaction to light - finding,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1287558/atoms,
301939004,C0728710,Constricted pupil (finding),Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0728710/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0728710/relations
16596007,C0014877,Esotropia,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0014877/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0014877/relations
40638003,C0229118,Structure of both eyes,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0229118/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0229118/relations
8966001,,,,,
400931006,C1302988,Saccadic velocity test,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1302988/atoms,
142281000119109,C4543355,Cognitive deficit in visuospatial function,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4543355/atoms,
27612005,C0040996,Trigeminal nerve structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0040996/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0040996/relations
248172007,C0424480,Facial symmetry,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424480/atoms,
247699008,C0563205,Psychological finding of perception,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0563205/atoms,
56052001,C0015462,Facial nerve structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0015462/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0015462/relations
225583004,C0517048,Smiles (finding),Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0517048/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0517048/relations
8598002,C0001162,Acoustic Nerve,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0001162/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0001162/relations
162339002,C0234725,Hearing normal,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234725/atoms,
398171003,C0018786,Hearing Tests,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0018786/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0018786/relations
21161002,C0017679,Glossopharyngeal nerve structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0017679/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0017679/relations
88882009,C0042276,Vagus nerve structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0042276/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0042276/relations
285550001,C0563434,Does elevate soft palate,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0563434/atoms,
15119000,C0000905,Accessory nerve structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0000905/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0000905/relations
37899009,C0020614,Hypoglossal nerve structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0020614/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0020614/relations
21974007,C0040408,Tongue,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0040408/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0040408/relations
112638000,C0012727,Spatial Displacement,Spatial Concept,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0012727/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0012727/relations
249878001,C0239548,"Fasciculation, Tongue",Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0239548/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0239548/relations
34118006,C0430740,Motor testing,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0430740/atoms,
298275000,C0575053,Skeletal muscle size normal,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0575053/atoms,
827065006,C5231201,Normal tone in skeletal muscle,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5231201/atoms,
428334004,C1504476,Pronator drift,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1504476/atoms,
303741000,C0581460,Extensor of wrist joint,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0581460/atoms,
89895007,C0224258,Flexor digitorum superficialis muscle of hand,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0224258/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0224258/relations
303794009,C0581513,Extensor of interphalangeal joint of finger,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0581513/atoms,
57516003,C0582817,Inferior oblique muscle structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0582817/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0582817/relations
416599001,C1563055,Interphalangeal joint structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1563055/atoms,
128511007,C0584895,Posterior muscle of thigh structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0584895/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0584895/relations
80314008,C0200116,Sensory testing,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0200116/atoms,
299929009,C0576679,Normal pin prick discrimination,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0576679/atoms,
299911004,C0576661,Light touch sensation present,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0576661/atoms,
299932007,C0576682,Finding of vibration sense,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0576682/atoms,
299902004,C0576651,Finding of temperature sense,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0576651/atoms,
299943004,C0576695,Normal joint position sense,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0576695/atoms,
366584004,C1288102,Graphesthesia finding,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1288102/atoms,
25094008,C0234505,Tactile Agnosia,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234505/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234505/relations
298314008,C0575091,Finding related to coordination / incoordination,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0575091/atoms,
73060005,C0278158,Finger-to-nose test,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0278158/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0278158/relations
32566006,C0234162,Cerebellar Dysmetria,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234162/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234162/relations
30721006,C0234376,Action Tremor,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234376/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234376/relations
23133003,C0234979,Dysdiadochokinesis,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234979/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234979/relations
8117002,C0231683,Gait normal,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0231683/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0231683/relations
719750006,C4304450,Able to comprehend language,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4304450/atoms,
11522000,C0028938,Olfactory Nerve,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0028938/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0028938/relations
274793000,C0558825,Examination of muscle power,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0558825/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0558825/relations
106146005,C0596002,Observation of reflex,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0596002/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0596002/relations
110680009,C1267729,"Right temporal and parietal lobes, CS",Body Location or Region,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1267729/atoms,
