concept_id,name,group_abbr
844584001,Medication rebound effect,DISO
288884008,Able to eat,DISO
30037006,Anal Fissure,DISO
428794004,pathologic fistula,DISO
409587002,Severe diarrhea,DISO
55004003,Inappropriate ADH Syndrome,DISO
1237524005,Metastatic carcinoma to pancreas,DISO
713148004,Symptom Management,PROC
5447007,Transfusion (procedure),PROC
365416000,ST segment - finding,DISO
182832007,Medication Management,PROC
89627008,Hyponatremia,DISO
249519007,Diarrhea and vomiting,DISO
711133000,Administration of fluid therapy,PROC
288885009,Unable to eat,DISO
236435004,End stage renal failure on dialysis,DISO
62507009,Has tingling sensation,DISO
426277009,Pain provoked by eating,DISO
426976009,Pain provoked by breathing,DISO
427146008,Pain provoked by coughing,DISO
47973001,Morphologic artifact,PHEN
251055003,Reversible myocardial perfusion defect,PHEN
251054004,Myocardial perfusion defect,PHEN
36576007,Infusion procedures,PROC
271232007,Serum lipase measurement,PROC
281245003,Musculoskeletal chest pain,DISO
294535001,Allergy to cephalexin,DISO
167018008,Blood Gas Analysis,PROC
250547009,Measurement of venous partial pressure of oxygen,PROC
386807006,Memory impairment,DISO
302226006,Peripheral Nervous System Diseases,DISO
266096002,Methicillin resistant Staphylococcus aureus infection,DISO
36777000,Debridement,PROC
13790001000004101,Bacteremia caused by Methicillin resistant Staphylococcus aureus,DISO
1236928007,Bilateral cataract surgery,PROC
286370002,Does speak,DISO
713661000,Able to complete sentence in one breath,DISO
301911000,Finding of moistness of eye,DISO
366130008,Chest expansion - finding,DISO
266005,white patch of retromolar trigone,DISO
722115008,Structure of calf of left lower leg,ANAT
1187019000,Structure of soft tissue of dorsum of right foot,ANAT
304230005,Pink skin,DISO
707793005,Hot skin,DISO
699697007,Finding of sensation by site,CONC
405783006,Psychological assessment,PROC
32564009,Arterial blood sampling,PROC
281239006,Exacerbation of asthma,DISO
365852007,Respiratory function finding,PHEN
386585008,Functional disorder,DISO
15081005,Pulmonary rehabilitation (procedure),PROC
55533009,Forgetful,DISO
707808001,Oxygen therapy support,PROC
266712008,New medication commenced,DISO
366979004,Depressed mood,DISO
294740006,Allergy to metformin,DISO
418389000,Blood glucose management,PROC
294913003,Allergy to iodine compound,DISO
1003755004,Latex allergy,DISO
216051000119102,Inferior vena cava filter in situ,DISO
50570003,Coronary Aneurysm,DISO
1217429005,Asymptomatic bradycardia,DISO
278287000,Left hemiparesis,DISO
3418002,Diskectomy,PROC
715056000,Structure of intervertebral disc of L5 and S1,ANAT
55705006,Spinal fusion (procedure),PROC
278286009,Right hemiparesis,DISO
301578005,Does mobilize using wheelchair,DISO
83561009,Spinal stenosis in cervical region,DISO
62409009,Foraminotomy,PROC
110473004,Cataract surgery,PROC
1855002,Developmental Academic Disability,DISO
93655004,Cutaneous Melanoma,DISO
288333000,Does lift,DISO
69105007,Carotid Arteries,ANAT
7657000,Structure of femoral artery,ANAT
7832008,Abdominal aorta structure,ANAT
22943007,Trunk structure,ANAT
51114001,Arteries,ANAT
71911007,Healed infarct,DISO
166672007,Serum creatine phosphokinase MB isoenzyme measurement,PROC
293982008,Allergy to propranolol,DISO
278414003,Pain management (procedure),PROC
55019002,Normal bowel habits,DISO
384709000,Sprain,DISO
294109009,Allergy to histamine H1 receptor antagonist,DISO
92814006,Chronic Lymphocytic Leukemia,DISO
195295006,Raynaud Disease,DISO
323301000119109,Osteoarthritis of left knee joint,DISO
35253001,"Attention deficit hyperactivity disorder, predominantly inattentive type",DISO
126952004,Brain Neoplasms,DISO
428750005,Nonspecific ST-T abnormality on electrocardiogram,DISO
408574004,Imaging result abnormal,DISO
257475007,Lead site V1,ANAT
413081008,Administration of prophylactic clopidogrel,PROC
243063003,Postoperative procedure education,PROC
385717003,Cardiac care management,PROC
21762000,Decreased vascular flow,DISO
251029004,Coronary stent patent,PHEN
224977004,Feeling upset,PHYS
102894008,Feeling calm,PHYS
425363002,Smiling,ACTI
50239007,Physical wandering,ACTI
247664009,Getting lost,DISO
284804003,Unable to bath self,DISO
289000006,Able to feed self,DISO
229738006,Word finding difficulty (disorder),DISO
284974001,Unable to dress,DISO
72495009,Mucinous Adenocarcinoma,DISO
73056007,Right breast,ANAT
238131007,Overweight,DISO
816190002,Bilateral lower leg edema,DISO
112623001,Mottling,DISO
267073005,Suicidal,DISO
314642004,Intermittent pain,DISO
225928004,Patient self-discharge against medical advice,PROC
304036007,Nuchal region,ANAT
110483000,Tobacco user,DISO
112803004,Aneurysmectomy,PROC
193894004,Conjunctival hyperemia,DISO
300196000,Ear normal,DISO
301198009,Nose normal,DISO
304342003,Normal range of cervical spine movement,DISO
89620005,Hyperextension,DISO
161882006,Neck stiffness,DISO
46136006,Exercise stress ECG test,PROC
267044007,Impaired exercise tolerance,DISO
414072005,Echocardiogram shows normal left ventricular function,DISO
765172009,Doppler Ultrasound (procedure),PROC
55539008,Physical stress,DISO
264856002,Structure of segment of left cardiac ventricle,ANAT
19776001,diminution,CONC
76114004,Decreased renal function,DISO
386275008,Electrolyte monitoring,PROC
838281000,Metastatic Renal Cell Carcinoma,DISO
175853000,Removal of central venous line,PROC
702391001,Renal Cell Carcinoma,DISO
765472003,nephrectomy of left kidney (treatment),PROC
309088003,Renal mass,DISO
444083005,Total excision of left kidney,PROC
1187306007,Conventional (Clear Cell) Renal Cell Carcinoma,DISO
309529002,Lung mass,DISO
82918005,Positron-Emission Tomography,PROC
1721005,Right faucial tonsil structure,ANAT
44178003,Structure of left parotid gland,ANAT
277591006,CT guided biopsy,PROC
228528009,Range of motion activity,PROC
68171009,Axillary lymph node group,ANAT
76838003,Structure of supraclavicular lymph node,ANAT
8928004,Inguinal lymph node group,ANAT
81105003,Cervical lymph node group,ANAT
182771004,Informed consent for procedure,PROC
609542006,Lisinopril pseudoallergy,DISO
420140004,Allergy to ethanol,DISO
250980009,Electric Countershock,PROC
361134000,Alteration in heart rate (finding),DISO
167221003,Urine screening normal,DISO
271809000,Peripheral edema,DISO
77493009,Fracture of pelvis,DISO
73757007,Retinal vascular occlusion,DISO
123971006,Colles' Fracture,DISO
398022005,Vaginal Prolapse,DISO
24976005,Uterine Prolapse,DISO
271637005,Pulse irregularly irregular,DISO
272731001,Lead III,CONC
301120008,Finding present on electrocardiogram,PHEN
314208002,Rapid atrial fibrillation,DISO
417996009,"Heart Failure, Systolic",DISO
64826008,Normal blood volume,PHYS
421728001,Administration of prophylactic anticoagulant,PROC
135875009,Stroke prevention,PROC
88805009,Chronic congestive heart failure,DISO
426263006,Congestive heart failure due to left ventricular systolic dysfunction,DISO
399020009,"Cardiomyopathy, Dilated",DISO
59652004,Heart Atrium,ANAT
307818003,Weight monitoring,PROC
10601006,Pain in lower limb,DISO
7674000,Greater trochanteric pain syndrome,DISO
708528005,Narrowing,DISO
736637009,Structure of left bronchus,ANAT
955009,Bronchi,ANAT
67173009,Lower third of esophagus,ANAT
789251000,Allergy to acetylcholinesterase inhibitor,DISO
450767000,Allergy to tramadol,DISO
294970008,Allergy to 3-hydroxy-3-methylglutaryl-coenzyme A reductase inhibitor,DISO
244252004,Ramus Intermedius Artery,ANAT
282825002,Paroxysmal atrial fibrillation,DISO
836481007,Moderate aortic valve stenosis,DISO
429400009,Excision of right breast,PROC
169291001,X-ray beam therapy,PROC
442548000,Altered urinary bladder function,DISO
392021009,Lumpectomy of breast,PROC
1231734007,Mastectomy,PROC
433233004,Exercise stress echocardiography,PROC
726772006,Major depression with psychotic features,DISO
21897009,Generalized Anxiety Disorder,DISO
67754003,Aortic valve sclerosis,DISO
238108007,Cachexia,DISO
117144008,Upper parasternal region,ANAT
301146007,Peripheral pulse palpable,DISO
70995007,Pulmonary Hypertension,DISO
56218007,Systolic Hypertension,DISO
164861001,ECG myocardial ischemia,DISO
74474003,Gastrointestinal Hemorrhage,DISO
414545008,Myocardial Ischemia,DISO
166669000,Aspartate aminotransferase serum level above reference range,DISO
127954009,Skeletal muscle structure,ANAT
129565002,Myopathy,DISO
119971000119104,C-reactive protein above reference range,DISO
166336006,Serum thyroid stimulating hormone level within reference range,DISO
274668005,Non-cardiac chest pain,DISO
737297006,Liver transplant recipient,DISO
66071002,Hepatitis B,DISO
320934008,Esophageal injury,DISO
39104002,Illness (finding),DISO
289123006,Deep breathing,DISO
103611000119102,Cirrhosis of liver due to hepatitis B,DISO
426356008,Orthotopic transplantation of whole liver,PROC
298006005,Wound healed (finding),DISO
284427004,Examination of lymph nodes,PROC
281036007,Follow-up consultation,PROC
44788007,Right pleura,ANAT
88936002,Elevated diaphragm,DISO
416912002,Structure of left hemidiaphragm,ANAT
426783006,ECG: sinus rhythm,DISO
1214006,Strongyloidiasis,DISO
111922007,Fascioliasis,DISO
79962008,Corkscrew esophagus,DISO
870251000,Proton pump inhibitor therapy,PROC
289097003,Unable to take deep breaths,DISO
391379002,Blood tacrolimus level,PROC
709051008,At increased risk of malignancy,DISO
168836005,Barium Enema,PROC
287047008,Pain in left lower limb,DISO
719217005,Interbody fusion of lumbar spine by anterior approach,PROC
52216009,Lamina of fifth lumbar vertebra,ANAT
2826007,Lamina of fourth lumbar vertebra,ANAT
261540001,Laminotomy,PROC
311482001,Posterior spinal instrumentation,PROC
65985001,Structure of first sacral vertebra,ANAT
722116009,Structure of calf of right lower leg,ANAT
77476009,Application of back brace,PROC
274152003,Spondylolisthesis,DISO
288364003,Unable to pick up objects,DISO
426396005,Cardiac pain,DISO
73595000,Stress,DISO
240221008,Spondylolysis,DISO
62620001,"Spondylolisthesis, grade 2",DISO
67141003,Antalgic gait,DISO
366448008,Straight leg raise - finding,DISO
303804009,Internal rotator of hip joint,ANAT
53840002,Structure of calf of leg,ANAT
13331008,Atrophic,DISO
11679003,Radicular pain,DISO
699698002,Structure of sacrum,ANAT
225420001,Application of antithromboembolic stockings,PROC
422972009,Advance diet as tolerated (regime/therapy),PROC
43748006,Removal of bladder catheter,PROC
74923002,Mobilization (procedure),PROC
302129007,Decompression of lumbar spine,PROC
50172003,Lumbar spinal fusion,PROC
108305003,Physical rehabilitation therapy procedure,PROC
226234005,"Diet, Healthy",DISO
58828004,"Application of dressing, sterile",PROC
86598002,Structure of apex of lung,ANAT
709109004,Hypercapnic respiratory failure,DISO
249674001,Chest over-expanded,DISO
440363007,Evaluation of oral and pharyngeal swallowing function,PROC
234349007,Microcytic anemia,DISO
95345008,Foot Ulcer,DISO
890341007,Angiography of artery of right lower limb,PROC
181349008,Superficial femoral artery,ANAT
43899006,Structure of popliteal artery,ANAT
10636631000119102,Chronic ulcer of right heel,DISO
1285122000,Pain aggravated by walking,DISO
63491006,Intermittent Claudication,DISO
10636431000119100,Chronic ulcer of right foot,DISO
297952003,Normal color of skin,DISO
386141001,Site of insertion,CONC
110762005,"Femoral and popliteal arteries, CS",ANAT
26893007,Inguinal region,ANAT
26906007,"Application of dressing, pressure",PROC
182922004,Dietary regime,PROC
430193006,Medication Reconciliation,PROC
30904006,Vascular Surgical Procedures,PROC
312725000,Duplex ultrasonography of veins of lower limb,PROC
723607002,Right heel structure,ANAT
25845007,Healing ulcer,DISO
11639007,Puncture wound,DISO
271993009,Peripheral angiography,PROC
303365000,Does push (finding),DISO
303370007,Does pull,DISO
288345009,Does carry,DISO
244944008,Entire skeletal muscle of abdomen,ANAT
76067001,Sneezing,DISO
473013003,Sex Behavior,ACTI
247325003,Altered sensation of skin,DISO
294506009,Allergy to ampicillin,DISO
294542001,Allergy to cefuroxime,DISO
293637006,Contrast media allergy,DISO
1269425007,Allergy to gluten,DISO
293972007,Allergy to nadolol,DISO
197441003,Primary sclerosing cholangitis,DISO
81308009,Encephalopathies,DISO
26918003,Ascending cholangitis,DISO
82403002,Cholangitis,DISO
103001002,Feeling feverish,DISO
10184002,Recurrent cholangitis,DISO
86259008,Biopsy of liver (procedure),PROC
396331005,Celiac Disease,DISO
391456002,Serum tissue transglutaminase level,PROC
429487005,Dependence on continuous positive airway pressure ventilation,DISO
34000006,Crohn Disease,DISO
14304000,Thyroid Diseases,DISO
363492001,Malignant tumor of peritoneum,DISO
719640000,Pale conjunctiva,DISO
365786009,Bilirubin level - finding,PHEN
428388009,Percutaneous transluminal insertion of peripherally inserted central catheter,PROC
43030007,Bile Duct Stenosis,DISO
11836002,Primary bacterial peritonitis,DISO
51686005,Banding (procedure),PROC
103715008,Removal of catheter,PROC
48821000119104,Allergy to tree nut,DISO
248595008,Sputum finding,DISO
56342008,Temperature taking,PROC
366150007,Forced expired volume - finding,DISO
88039007,Lung Transplantation,PROC
21947006,Compression fracture,DISO
234326005,Bone marrow biopsy,PROC
248564001,Pursed-lip breathing,DISO
27355003,Toothache,DISO
300878007,Swelling of oral cavity structure,DISO
36360002,Sublingual Region,ANAT
13002002,Dilation of Wharton's duct,PROC
444905003,Soft tissue mass,DISO
170583000,Left lateral part of neck,ANAT
724223001,Bone structure of left rib,ANAT
24915002,Bone structure of seventh rib,ANAT
1187369003,Structure of seventh costochondral junction,ANAT
431326009,CT of neck with contrast,PROC
45289007,Parotid Gland,ANAT
16446591000119108,Ultrasonography of mass of soft tissue of neck,PROC
169068008,Computed tomography of neck,PROC
31467002,Base of skull structure,ANAT
42973007,Structure of thoracic inlet,ANAT
414781009,Mucous Membrane,ANAT
15924003,Maxillary Sinus,ANAT
54215007,Ethmoid sinus structure,ANAT
64237003,Structure of left half of head,ANAT
725037009,Structure of left salivary gland,ANAT
239953001,Soft tissue lesion,DISO
129747004,Fat containing (radiolucent) lesion,DISO
85756007,Body tissue,ANAT
304061005,Vascular structure of neck,ANAT
51091007,Structure of interstitial tissue of parotid gland,ANAT
19212008,Abnormal extension,DISO
14756005,Parotitis,DISO
301777002,Neck swelling,DISO
312882009,Taking nasal swab,PROC
19829001,Lung diseases,DISO
87866006,Trismus,DISO
301282008,Observation of respiration,DISO
294592000,Allergy to tetracycline,DISO
121021000119105,New daily persistent headache,DISO
29695002,Throbbing pain,DISO
398212009,Loose stool,DISO
1237486008,Pale discoloration of entire skin of body,DISO
23025002,Gastric emptying study,PROC
49710005,Sinus bradycardia,DISO
7393007,Paranasal Sinus Disorder,DISO
398057008,Tension Headache,DISO
29753000,"Seizures, Focal",DISO
73430006,Sleep Apnea Syndromes,DISO
8771000175103,Uses home continuous positive airway pressure ventilation supply,DISO
75694006,Pancreatitis,DISO
70784009,Meningism,DISO
123824001,Heart sounds abnormal,DISO
56873002,Sternum,ANAT
26107004,Musculoskeletal System,ANAT
3238004,Pericarditis,DISO
405740000,Cardiac enzyme or marker above reference range,DISO
7180009,Meningitis,DISO
294002003,Allergy to amlodipine,DISO
313299006,Severe chronic obstructive pulmonary disease,DISO
419991009,Endotracheal tube present,DISO
310039004,Pulmonary medicine service (procedure),PROC
122463005,"Embolization, Therapeutic",PROC
73578008,Hyperdistention,DISO
30188007,alpha 1-Antitrypsin Deficiency,DISO
133864008,Lithotripsy,PROC
286368006,Able to speak,DISO
104173009,Microbial culture of sputum,PROC
391361001,Acid fast bacilli culture,PROC
56717001,Tuberculosis,DISO
250441008,Epithelial cells present,DISO
