cuda
FULL Dataset: (20305, 4)
TRAIN Dataset: (16244, 4)
TEST Dataset: (4061, 4)
tensor(3.3615, device='cuda:0', grad_fn=<NllLossBackward0>)
{'loss': 0.0878, 'grad_norm': 0.8304221630096436, 'learning_rate': 5.081912957140494e-06, 'epoch': 4.49}
{'loss': 0.1008, 'grad_norm': 3.2252748012542725, 'learning_rate': 5.065364884990899e-06, 'epoch': 4.5}
{'loss': 0.0857, 'grad_norm': 2.989485025405884, 'learning_rate': 5.048816812841304e-06, 'epoch': 4.5}
{'loss': 0.1334, 'grad_norm': 1.009379267692566, 'learning_rate': 5.032268740691711e-06, 'epoch': 4.51}
{'loss': 0.0879, 'grad_norm': 4.927792549133301, 'learning_rate': 5.015720668542116e-06, 'epoch': 4.51}
{'loss': 0.1052, 'grad_norm': 2.437817096710205, 'learning_rate': 4.999172596392521e-06, 'epoch': 4.52}
{'loss': 0.1262, 'grad_norm': 9.116962432861328, 'learning_rate': 4.9826245242429265e-06, 'epoch': 4.52}
{'loss': 0.0899, 'grad_norm': 5.894103050231934, 'learning_rate': 4.9660764520933315e-06, 'epoch': 4.52}
{'loss': 0.0865, 'grad_norm': 3.7793192863464355, 'learning_rate': 4.949528379943737e-06, 'epoch': 4.53}
{'eval_loss': 0.26783105731010437, 'eval_accuracy': 0.9289480481986294, 'eval_precision': 0.7234967399178942, 'eval_recall': 0.7544699068244775, 'eval_f1': 0.7386587771203157, 'eval_runtime': 6.3177, 'eval_samples_per_second': 642.802, 'eval_steps_per_second': 80.41, 'epoch': 4.53}
{'loss': 0.1047, 'grad_norm': 1.584865689277649, 'learning_rate': 4.932980307794142e-06, 'epoch': 4.53}
{'loss': 0.1064, 'grad_norm': 1.890639066696167, 'learning_rate': 4.916432235644547e-06, 'epoch': 4.54}
{'loss': 0.1149, 'grad_norm': 3.3960611820220947, 'learning_rate': 4.899884163494953e-06, 'epoch': 4.54}
{'loss': 0.0965, 'grad_norm': 1.9942134618759155, 'learning_rate': 4.883336091345359e-06, 'epoch': 4.55}
{'loss': 0.114, 'grad_norm': 0.6626632809638977, 'learning_rate': 4.866788019195764e-06, 'epoch': 4.55}
{'loss': 0.1069, 'grad_norm': 3.7329511642456055, 'learning_rate': 4.85023994704617e-06, 'epoch': 4.56}
{'loss': 0.0958, 'grad_norm': 2.9859671592712402, 'learning_rate': 4.833691874896575e-06, 'epoch': 4.56}
{'loss': 0.0745, 'grad_norm': 1.685736060142517, 'learning_rate': 4.81714380274698e-06, 'epoch': 4.57}
{'loss': 0.0681, 'grad_norm': 3.6634769439697266, 'learning_rate': 4.800595730597386e-06, 'epoch': 4.57}
{'loss': 0.1149, 'grad_norm': 4.988297462463379, 'learning_rate': 4.784047658447791e-06, 'epoch': 4.58}
{'eval_loss': 0.2742041051387787, 'eval_accuracy': 0.9271094497880293, 'eval_precision': 0.7066804645279982, 'eval_recall': 0.773860488541929, 'eval_f1': 0.7387463188893563, 'eval_runtime': 6.3499, 'eval_samples_per_second': 639.536, 'eval_steps_per_second': 80.001, 'epoch': 4.58}
{'loss': 0.1224, 'grad_norm': 1.8401292562484741, 'learning_rate': 4.767499586298197e-06, 'epoch': 4.58}
{'loss': 0.0722, 'grad_norm': 1.1350616216659546, 'learning_rate': 4.750951514148603e-06, 'epoch': 4.59}
{'loss': 0.1454, 'grad_norm': 6.138701438903809, 'learning_rate': 4.734403441999008e-06, 'epoch': 4.59}
{'loss': 0.1162, 'grad_norm': 3.8080849647521973, 'learning_rate': 4.717855369849413e-06, 'epoch': 4.6}
{'loss': 0.0977, 'grad_norm': 2.532317876815796, 'learning_rate': 4.7013072976998185e-06, 'epoch': 4.6}
{'loss': 0.0874, 'grad_norm': 2.0619797706604004, 'learning_rate': 4.6847592255502235e-06, 'epoch': 4.61}
{'loss': 0.0806, 'grad_norm': 3.5967137813568115, 'learning_rate': 4.668211153400629e-06, 'epoch': 4.61}
{'loss': 0.1324, 'grad_norm': 2.43914532661438, 'learning_rate': 4.651663081251034e-06, 'epoch': 4.62}
{'loss': 0.0747, 'grad_norm': 2.7133002281188965, 'learning_rate': 4.63511500910144e-06, 'epoch': 4.62}
{'loss': 0.1288, 'grad_norm': 1.103571891784668, 'learning_rate': 4.618566936951845e-06, 'epoch': 4.63}
{'eval_loss': 0.2684391438961029, 'eval_accuracy': 0.9283402470711584, 'eval_precision': 0.7163128884719128, 'eval_recall': 0.7690757995467137, 'eval_f1': 0.741757240876799, 'eval_runtime': 6.3433, 'eval_samples_per_second': 640.198, 'eval_steps_per_second': 80.084, 'epoch': 4.63}
{'loss': 0.1222, 'grad_norm': 6.584840297698975, 'learning_rate': 4.60201886480225e-06, 'epoch': 4.63}
{'loss': 0.074, 'grad_norm': 1.156240463256836, 'learning_rate': 4.585470792652656e-06, 'epoch': 4.64}
{'loss': 0.0821, 'grad_norm': 2.2431914806365967, 'learning_rate': 4.568922720503062e-06, 'epoch': 4.64}
{'loss': 0.0756, 'grad_norm': 2.5595037937164307, 'learning_rate': 4.552374648353467e-06, 'epoch': 4.65}
{'loss': 0.1422, 'grad_norm': 4.1829447746276855, 'learning_rate': 4.535826576203873e-06, 'epoch': 4.65}
{'loss': 0.0413, 'grad_norm': 1.0636767148971558, 'learning_rate': 4.519278504054278e-06, 'epoch': 4.66}
{'loss': 0.0976, 'grad_norm': 1.210645079612732, 'learning_rate': 4.502730431904683e-06, 'epoch': 4.66}
{'loss': 0.0528, 'grad_norm': 6.126135349273682, 'learning_rate': 4.486182359755089e-06, 'epoch': 4.67}
{'loss': 0.0695, 'grad_norm': 3.018672466278076, 'learning_rate': 4.469634287605495e-06, 'epoch': 4.67}
{'loss': 0.0684, 'grad_norm': 1.5808676481246948, 'learning_rate': 4.4530862154559e-06, 'epoch': 4.68}
{'eval_loss': 0.26940643787384033, 'eval_accuracy': 0.9301484554253848, 'eval_precision': 0.7290492746673061, 'eval_recall': 0.7656761521027449, 'eval_f1': 0.7469139593441012, 'eval_runtime': 6.3604, 'eval_samples_per_second': 638.481, 'eval_steps_per_second': 79.869, 'epoch': 4.68}
{'loss': 0.0938, 'grad_norm': 2.247749090194702, 'learning_rate': 4.4365381433063055e-06, 'epoch': 4.68}
{'loss': 0.0891, 'grad_norm': 3.5512142181396484, 'learning_rate': 4.4199900711567105e-06, 'epoch': 4.69}
{'loss': 0.148, 'grad_norm': 3.3498196601867676, 'learning_rate': 4.4034419990071155e-06, 'epoch': 4.69}
{'loss': 0.0911, 'grad_norm': 2.6228740215301514, 'learning_rate': 4.386893926857521e-06, 'epoch': 4.7}
{'loss': 0.1217, 'grad_norm': 6.690506458282471, 'learning_rate': 4.370345854707927e-06, 'epoch': 4.7}
{'loss': 0.0816, 'grad_norm': 3.831021308898926, 'learning_rate': 4.353797782558332e-06, 'epoch': 4.71}
{'loss': 0.1002, 'grad_norm': 5.226457595825195, 'learning_rate': 4.337249710408738e-06, 'epoch': 4.71}
{'loss': 0.1218, 'grad_norm': 4.19538688659668, 'learning_rate': 4.320701638259143e-06, 'epoch': 4.72}
{'loss': 0.0655, 'grad_norm': 0.7232387065887451, 'learning_rate': 4.304153566109548e-06, 'epoch': 4.72}
{'loss': 0.0819, 'grad_norm': 5.0760884284973145, 'learning_rate': 4.287605493959954e-06, 'epoch': 4.73}
{'eval_loss': 0.2687996029853821, 'eval_accuracy': 0.9284010271839054, 'eval_precision': 0.7180663373323923, 'eval_recall': 0.7686980609418282, 'eval_f1': 0.7425200681099487, 'eval_runtime': 6.3469, 'eval_samples_per_second': 639.839, 'eval_steps_per_second': 80.039, 'epoch': 4.73}
{'loss': 0.0883, 'grad_norm': 3.011186122894287, 'learning_rate': 4.27105742181036e-06, 'epoch': 4.73}
{'loss': 0.0879, 'grad_norm': 1.9891059398651123, 'learning_rate': 4.254509349660765e-06, 'epoch': 4.74}
{'loss': 0.0707, 'grad_norm': 2.283095359802246, 'learning_rate': 4.23796127751117e-06, 'epoch': 4.74}
{'loss': 0.1107, 'grad_norm': 2.609644651412964, 'learning_rate': 4.221413205361576e-06, 'epoch': 4.75}
{'loss': 0.0864, 'grad_norm': 3.0967843532562256, 'learning_rate': 4.204865133211981e-06, 'epoch': 4.75}
{'loss': 0.1147, 'grad_norm': 5.702090263366699, 'learning_rate': 4.188317061062387e-06, 'epoch': 4.76}
{'loss': 0.0726, 'grad_norm': 0.7474203705787659, 'learning_rate': 4.1717689889127925e-06, 'epoch': 4.76}
{'loss': 0.0976, 'grad_norm': 6.476781368255615, 'learning_rate': 4.1552209167631975e-06, 'epoch': 4.77}
{'loss': 0.0869, 'grad_norm': 5.048186779022217, 'learning_rate': 4.1386728446136026e-06, 'epoch': 4.77}
{'loss': 0.0544, 'grad_norm': 2.1321003437042236, 'learning_rate': 4.122124772464008e-06, 'epoch': 4.78}
{'eval_loss': 0.2697139382362366, 'eval_accuracy': 0.9292063636778046, 'eval_precision': 0.7277335264301231, 'eval_recall': 0.7592545958196928, 'eval_f1': 0.7431599704214937, 'eval_runtime': 6.2989, 'eval_samples_per_second': 644.72, 'eval_steps_per_second': 80.65, 'epoch': 4.78}
{'loss': 0.1379, 'grad_norm': 2.9963510036468506, 'learning_rate': 4.1055767003144134e-06, 'epoch': 4.78}
{'loss': 0.109, 'grad_norm': 3.737968921661377, 'learning_rate': 4.089028628164819e-06, 'epoch': 4.79}
{'loss': 0.1258, 'grad_norm': 2.5687355995178223, 'learning_rate': 4.072480556015225e-06, 'epoch': 4.79}
{'loss': 0.0942, 'grad_norm': 2.4625027179718018, 'learning_rate': 4.05593248386563e-06, 'epoch': 4.8}
{'loss': 0.135, 'grad_norm': 5.645432472229004, 'learning_rate': 4.039384411716035e-06, 'epoch': 4.8}
{'loss': 0.0785, 'grad_norm': 2.9812963008880615, 'learning_rate': 4.022836339566441e-06, 'epoch': 4.81}
{'loss': 0.0559, 'grad_norm': 4.7537312507629395, 'learning_rate': 4.006288267416846e-06, 'epoch': 4.81}
{'loss': 0.1154, 'grad_norm': 2.153672456741333, 'learning_rate': 3.989740195267252e-06, 'epoch': 4.82}
{'loss': 0.0772, 'grad_norm': 4.839722156524658, 'learning_rate': 3.973192123117657e-06, 'epoch': 4.82}
{'loss': 0.0787, 'grad_norm': 3.908219337463379, 'learning_rate': 3.956644050968063e-06, 'epoch': 4.83}
{'eval_loss': 0.2654837965965271, 'eval_accuracy': 0.9302700156508791, 'eval_precision': 0.7352219769438313, 'eval_recall': 0.7548476454293629, 'eval_f1': 0.7449055666003976, 'eval_runtime': 6.3074, 'eval_samples_per_second': 643.851, 'eval_steps_per_second': 80.541, 'epoch': 4.83}
{'loss': 0.1021, 'grad_norm': 3.9296140670776367, 'learning_rate': 3.940095978818468e-06, 'epoch': 4.83}
{'loss': 0.1555, 'grad_norm': 2.44799542427063, 'learning_rate': 3.923547906668874e-06, 'epoch': 4.84}
{'loss': 0.1371, 'grad_norm': 1.8982927799224854, 'learning_rate': 3.906999834519279e-06, 'epoch': 4.84}
{'loss': 0.1309, 'grad_norm': 1.9312471151351929, 'learning_rate': 3.8904517623696846e-06, 'epoch': 4.84}
{'loss': 0.1001, 'grad_norm': 8.962239265441895, 'learning_rate': 3.8739036902200896e-06, 'epoch': 4.85}
{'loss': 0.1232, 'grad_norm': 2.84555983543396, 'learning_rate': 3.8573556180704954e-06, 'epoch': 4.85}
{'loss': 0.0966, 'grad_norm': 2.5184037685394287, 'learning_rate': 3.8408075459209004e-06, 'epoch': 4.86}
{'loss': 0.0709, 'grad_norm': 4.059046268463135, 'learning_rate': 3.8242594737713055e-06, 'epoch': 4.86}
{'loss': 0.1001, 'grad_norm': 2.7446701526641846, 'learning_rate': 3.8077114016217113e-06, 'epoch': 4.87}
{'loss': 0.1268, 'grad_norm': 5.664585590362549, 'learning_rate': 3.7911633294721168e-06, 'epoch': 4.87}
{'eval_loss': 0.265978068113327, 'eval_accuracy': 0.9276868608591269, 'eval_precision': 0.7124971017853002, 'eval_recall': 0.773860488541929, 'eval_f1': 0.7419121197489136, 'eval_runtime': 6.2845, 'eval_samples_per_second': 646.198, 'eval_steps_per_second': 80.834, 'epoch': 4.87}
{'loss': 0.1007, 'grad_norm': 2.0352678298950195, 'learning_rate': 3.7746152573225218e-06, 'epoch': 4.88}
{'loss': 0.1071, 'grad_norm': 6.258627891540527, 'learning_rate': 3.7580671851729276e-06, 'epoch': 4.88}
{'loss': 0.0667, 'grad_norm': 3.402972936630249, 'learning_rate': 3.741519113023333e-06, 'epoch': 4.89}
{'loss': 0.1324, 'grad_norm': 1.8095345497131348, 'learning_rate': 3.724971040873738e-06, 'epoch': 4.89}
{'loss': 0.0911, 'grad_norm': 4.0503950119018555, 'learning_rate': 3.708422968724144e-06, 'epoch': 4.9}
{'loss': 0.0862, 'grad_norm': 1.5941710472106934, 'learning_rate': 3.6918748965745494e-06, 'epoch': 4.9}
{'loss': 0.0893, 'grad_norm': 3.214632034301758, 'learning_rate': 3.6753268244249544e-06, 'epoch': 4.91}
{'loss': 0.1459, 'grad_norm': 3.53432035446167, 'learning_rate': 3.6587787522753603e-06, 'epoch': 4.91}
{'loss': 0.0758, 'grad_norm': 4.710603713989258, 'learning_rate': 3.6422306801257657e-06, 'epoch': 4.92}
{'loss': 0.061, 'grad_norm': 0.4916680157184601, 'learning_rate': 3.6256826079761707e-06, 'epoch': 4.92}
{'eval_loss': 0.2663542330265045, 'eval_accuracy': 0.928157906732917, 'eval_precision': 0.7198102016607355, 'eval_recall': 0.7640392848149081, 'eval_f1': 0.7412655753725874, 'eval_runtime': 6.3048, 'eval_samples_per_second': 644.113, 'eval_steps_per_second': 80.574, 'epoch': 4.92}
{'loss': 0.1154, 'grad_norm': 4.45217227935791, 'learning_rate': 3.6091345358265766e-06, 'epoch': 4.93}
{'loss': 0.0937, 'grad_norm': 4.07103967666626, 'learning_rate': 3.592586463676982e-06, 'epoch': 4.93}
{'loss': 0.0791, 'grad_norm': 2.1916513442993164, 'learning_rate': 3.576038391527387e-06, 'epoch': 4.94}
{'loss': 0.0867, 'grad_norm': 5.01201057434082, 'learning_rate': 3.559490319377793e-06, 'epoch': 4.94}
{'loss': 0.0771, 'grad_norm': 2.0187530517578125, 'learning_rate': 3.5429422472281983e-06, 'epoch': 4.95}
{'loss': 0.0963, 'grad_norm': 5.526766777038574, 'learning_rate': 3.5263941750786034e-06, 'epoch': 4.95}
{'loss': 0.0744, 'grad_norm': 4.418017387390137, 'learning_rate': 3.5098461029290092e-06, 'epoch': 4.96}
{'loss': 0.0928, 'grad_norm': 1.871060848236084, 'learning_rate': 3.4932980307794147e-06, 'epoch': 4.96}
{'loss': 0.1246, 'grad_norm': 0.14852812886238098, 'learning_rate': 3.4767499586298197e-06, 'epoch': 4.97}
{'loss': 0.0615, 'grad_norm': 2.196571111679077, 'learning_rate': 3.4602018864802255e-06, 'epoch': 4.97}
{'eval_loss': 0.2718318700790405, 'eval_accuracy': 0.9275197155490723, 'eval_precision': 0.7108922363847046, 'eval_recall': 0.7724754469906825, 'eval_f1': 0.7404055032585083, 'eval_runtime': 6.3192, 'eval_samples_per_second': 642.645, 'eval_steps_per_second': 80.39, 'epoch': 4.97}
{'loss': 0.1882, 'grad_norm': 4.799213409423828, 'learning_rate': 3.443653814330631e-06, 'epoch': 4.98}
{'loss': 0.1911, 'grad_norm': 2.0626256465911865, 'learning_rate': 3.427105742181036e-06, 'epoch': 4.98}
{'loss': 0.0625, 'grad_norm': 1.2085225582122803, 'learning_rate': 3.410557670031442e-06, 'epoch': 4.99}
{'loss': 0.1254, 'grad_norm': 1.4852856397628784, 'learning_rate': 3.3940095978818473e-06, 'epoch': 4.99}
{'loss': 0.1152, 'grad_norm': 4.775081634521484, 'learning_rate': 3.3774615257322523e-06, 'epoch': 5.0}
{'loss': 0.1042, 'grad_norm': 2.320413112640381, 'learning_rate': 3.3609134535826577e-06, 'epoch': 5.0}
{'loss': 0.09, 'grad_norm': 3.241326332092285, 'learning_rate': 3.3443653814330636e-06, 'epoch': 5.01}
{'loss': 0.101, 'grad_norm': 4.160096645355225, 'learning_rate': 3.3278173092834686e-06, 'epoch': 5.01}
{'loss': 0.0804, 'grad_norm': 1.6679668426513672, 'learning_rate': 3.311269237133874e-06, 'epoch': 5.02}
{'loss': 0.0797, 'grad_norm': 2.7359917163848877, 'learning_rate': 3.29472116498428e-06, 'epoch': 5.02}
{'eval_loss': 0.2707298994064331, 'eval_accuracy': 0.9279299813101153, 'eval_precision': 0.7134189031505251, 'eval_recall': 0.7698312767564846, 'eval_f1': 0.7405523255813954, 'eval_runtime': 6.3254, 'eval_samples_per_second': 642.018, 'eval_steps_per_second': 80.312, 'epoch': 5.02}
{'loss': 0.0796, 'grad_norm': 2.4877429008483887, 'learning_rate': 3.278173092834685e-06, 'epoch': 5.03}
{'loss': 0.0589, 'grad_norm': 4.001418113708496, 'learning_rate': 3.2616250206850904e-06, 'epoch': 5.03}
{'loss': 0.0808, 'grad_norm': 2.558595895767212, 'learning_rate': 3.2450769485354962e-06, 'epoch': 5.04}
{'loss': 0.0885, 'grad_norm': 3.518679618835449, 'learning_rate': 3.2285288763859012e-06, 'epoch': 5.04}
{'loss': 0.0854, 'grad_norm': 7.6375322341918945, 'learning_rate': 3.2119808042363067e-06, 'epoch': 5.05}
{'loss': 0.0698, 'grad_norm': 2.5346319675445557, 'learning_rate': 3.1954327320867125e-06, 'epoch': 5.05}
{'loss': 0.0326, 'grad_norm': 1.9518651962280273, 'learning_rate': 3.1788846599371176e-06, 'epoch': 5.06}
{'loss': 0.058, 'grad_norm': 3.0859310626983643, 'learning_rate': 3.162336587787523e-06, 'epoch': 5.06}
{'loss': 0.0616, 'grad_norm': 3.0039401054382324, 'learning_rate': 3.1457885156379284e-06, 'epoch': 5.07}
{'loss': 0.0684, 'grad_norm': 1.8169077634811401, 'learning_rate': 3.129240443488334e-06, 'epoch': 5.07}
{'eval_loss': 0.2785766124725342, 'eval_accuracy': 0.9289784382550029, 'eval_precision': 0.7120985380453552, 'eval_recall': 0.7788970032737346, 'eval_f1': 0.7440014432617715, 'eval_runtime': 6.3268, 'eval_samples_per_second': 641.872, 'eval_steps_per_second': 80.293, 'epoch': 5.07}
{'loss': 0.054, 'grad_norm': 0.6926025152206421, 'learning_rate': 3.1126923713387393e-06, 'epoch': 5.08}
{'loss': 0.0558, 'grad_norm': 0.6081838607788086, 'learning_rate': 3.0961442991891447e-06, 'epoch': 5.08}
{'loss': 0.0559, 'grad_norm': 4.2356133460998535, 'learning_rate': 3.07959622703955e-06, 'epoch': 5.09}
{'loss': 0.0397, 'grad_norm': 1.8534419536590576, 'learning_rate': 3.0630481548899556e-06, 'epoch': 5.09}
{'loss': 0.0818, 'grad_norm': 1.2778862714767456, 'learning_rate': 3.046500082740361e-06, 'epoch': 5.1}
{'loss': 0.0813, 'grad_norm': 3.924123764038086, 'learning_rate': 3.0299520105907665e-06, 'epoch': 5.1}
{'loss': 0.0446, 'grad_norm': 1.586957573890686, 'learning_rate': 3.013403938441172e-06, 'epoch': 5.11}
{'loss': 0.0816, 'grad_norm': 1.2991111278533936, 'learning_rate': 2.9968558662915774e-06, 'epoch': 5.11}
{'loss': 0.0589, 'grad_norm': 3.26469349861145, 'learning_rate': 2.980307794141983e-06, 'epoch': 5.12}
{'loss': 0.0638, 'grad_norm': 3.4531283378601074, 'learning_rate': 2.963759721992388e-06, 'epoch': 5.12}
{'eval_loss': 0.2835719585418701, 'eval_accuracy': 0.9275045205208856, 'eval_precision': 0.710203609440074, 'eval_recall': 0.772979098463863, 'eval_f1': 0.7402628723019414, 'eval_runtime': 6.4811, 'eval_samples_per_second': 626.588, 'eval_steps_per_second': 78.381, 'epoch': 5.12}
{'loss': 0.0447, 'grad_norm': 2.1367032527923584, 'learning_rate': 2.9472116498427933e-06, 'epoch': 5.13}
{'loss': 0.1025, 'grad_norm': 4.296999454498291, 'learning_rate': 2.930663577693199e-06, 'epoch': 5.13}
{'loss': 0.0614, 'grad_norm': 2.052098274230957, 'learning_rate': 2.914115505543604e-06, 'epoch': 5.14}
{'loss': 0.0692, 'grad_norm': 5.576656341552734, 'learning_rate': 2.8975674333940096e-06, 'epoch': 5.14}
{'loss': 0.1287, 'grad_norm': 0.8145390152931213, 'learning_rate': 2.8810193612444154e-06, 'epoch': 5.15}
{'loss': 0.0665, 'grad_norm': 2.5315518379211426, 'learning_rate': 2.8644712890948205e-06, 'epoch': 5.15}
{'loss': 0.0769, 'grad_norm': 2.2780637741088867, 'learning_rate': 2.847923216945226e-06, 'epoch': 5.16}
{'loss': 0.0847, 'grad_norm': 5.838548183441162, 'learning_rate': 2.8313751447956318e-06, 'epoch': 5.16}
{'loss': 0.11, 'grad_norm': 2.3814563751220703, 'learning_rate': 2.8148270726460368e-06, 'epoch': 5.16}
{'loss': 0.0929, 'grad_norm': 1.593326449394226, 'learning_rate': 2.798279000496442e-06, 'epoch': 5.17}
{'eval_loss': 0.2840946912765503, 'eval_accuracy': 0.9280971266201699, 'eval_precision': 0.7123683906051139, 'eval_recall': 0.7752455300931755, 'eval_f1': 0.742478142900211, 'eval_runtime': 6.3147, 'eval_samples_per_second': 643.104, 'eval_steps_per_second': 80.447, 'epoch': 5.17}
{'loss': 0.0423, 'grad_norm': 5.893789768218994, 'learning_rate': 2.781730928346848e-06, 'epoch': 5.17}
{'loss': 0.0593, 'grad_norm': 2.7173664569854736, 'learning_rate': 2.765182856197253e-06, 'epoch': 5.18}
{'loss': 0.0659, 'grad_norm': 2.109729290008545, 'learning_rate': 2.7486347840476585e-06, 'epoch': 5.18}
{'loss': 0.0969, 'grad_norm': 2.044189453125, 'learning_rate': 2.7320867118980644e-06, 'epoch': 5.19}
{'loss': 0.0767, 'grad_norm': 2.665550470352173, 'learning_rate': 2.7155386397484694e-06, 'epoch': 5.19}
{'loss': 0.0846, 'grad_norm': 1.206217646598816, 'learning_rate': 2.698990567598875e-06, 'epoch': 5.2}
{'loss': 0.0649, 'grad_norm': 0.8525004982948303, 'learning_rate': 2.6824424954492807e-06, 'epoch': 5.2}
{'loss': 0.0937, 'grad_norm': 2.5702240467071533, 'learning_rate': 2.6658944232996857e-06, 'epoch': 5.21}
{'loss': 0.1222, 'grad_norm': 3.05293345451355, 'learning_rate': 2.649346351150091e-06, 'epoch': 5.21}
{'loss': 0.1028, 'grad_norm': 4.254395961761475, 'learning_rate': 2.632798279000497e-06, 'epoch': 5.22}
{'eval_loss': 0.2785446345806122, 'eval_accuracy': 0.9292823388187386, 'eval_precision': 0.7204998231757633, 'eval_recall': 0.7695794510198942, 'eval_f1': 0.7442313546423136, 'eval_runtime': 6.3541, 'eval_samples_per_second': 639.117, 'eval_steps_per_second': 79.949, 'epoch': 5.22}
{'loss': 0.0716, 'grad_norm': 2.019878625869751, 'learning_rate': 2.616250206850902e-06, 'epoch': 5.22}
{'loss': 0.0856, 'grad_norm': 4.1956892013549805, 'learning_rate': 2.5997021347013075e-06, 'epoch': 5.23}
{'loss': 0.0535, 'grad_norm': 0.387734055519104, 'learning_rate': 2.5831540625517133e-06, 'epoch': 5.23}
{'loss': 0.0773, 'grad_norm': 8.402562141418457, 'learning_rate': 2.5666059904021183e-06, 'epoch': 5.24}
{'loss': 0.0605, 'grad_norm': 1.6643664836883545, 'learning_rate': 2.5500579182525238e-06, 'epoch': 5.24}
{'loss': 0.0485, 'grad_norm': 3.3234446048736572, 'learning_rate': 2.5335098461029296e-06, 'epoch': 5.25}
{'loss': 0.0764, 'grad_norm': 7.233797550201416, 'learning_rate': 2.5169617739533347e-06, 'epoch': 5.25}
{'loss': 0.0768, 'grad_norm': 1.3790069818496704, 'learning_rate': 2.50041370180374e-06, 'epoch': 5.26}
{'loss': 0.0569, 'grad_norm': 2.7256622314453125, 'learning_rate': 2.4838656296541455e-06, 'epoch': 5.26}
{'loss': 0.0567, 'grad_norm': 4.294408321380615, 'learning_rate': 2.467317557504551e-06, 'epoch': 5.27}
{'eval_loss': 0.2844832241535187, 'eval_accuracy': 0.928841683001322, 'eval_precision': 0.7173252279635258, 'eval_recall': 0.7726013598589776, 'eval_f1': 0.7439379243452958, 'eval_runtime': 6.3274, 'eval_samples_per_second': 641.808, 'eval_steps_per_second': 80.285, 'epoch': 5.27}
{'loss': 0.0406, 'grad_norm': 4.610373497009277, 'learning_rate': 2.4507694853549564e-06, 'epoch': 5.27}
{'loss': 0.1275, 'grad_norm': 2.401010036468506, 'learning_rate': 2.434221413205362e-06, 'epoch': 5.28}
{'loss': 0.0779, 'grad_norm': 0.5748844742774963, 'learning_rate': 2.417673341055767e-06, 'epoch': 5.28}
{'loss': 0.0829, 'grad_norm': 1.7038249969482422, 'learning_rate': 2.4011252689061727e-06, 'epoch': 5.29}
{'loss': 0.1231, 'grad_norm': 6.0751237869262695, 'learning_rate': 2.384577196756578e-06, 'epoch': 5.29}
{'loss': 0.0561, 'grad_norm': 3.568828582763672, 'learning_rate': 2.368029124606983e-06, 'epoch': 5.3}
{'loss': 0.0527, 'grad_norm': 1.935491919517517, 'learning_rate': 2.351481052457389e-06, 'epoch': 5.3}
{'loss': 0.064, 'grad_norm': 2.470026731491089, 'learning_rate': 2.3349329803077945e-06, 'epoch': 5.31}
{'loss': 0.0323, 'grad_norm': 2.670961380004883, 'learning_rate': 2.3183849081581995e-06, 'epoch': 5.31}
{'loss': 0.0483, 'grad_norm': 3.0468218326568604, 'learning_rate': 2.3018368360086054e-06, 'epoch': 5.32}
{'eval_loss': 0.28801098465919495, 'eval_accuracy': 0.9289176581422559, 'eval_precision': 0.7191024436090225, 'eval_recall': 0.7707126668345505, 'eval_f1': 0.7440136137109519, 'eval_runtime': 6.328, 'eval_samples_per_second': 641.746, 'eval_steps_per_second': 80.278, 'epoch': 5.32}
{'loss': 0.0531, 'grad_norm': 3.4295928478240967, 'learning_rate': 2.285288763859011e-06, 'epoch': 5.32}
{'loss': 0.037, 'grad_norm': 1.6035993099212646, 'learning_rate': 2.268740691709416e-06, 'epoch': 5.33}
{'loss': 0.1152, 'grad_norm': 0.3689152002334595, 'learning_rate': 2.2521926195598217e-06, 'epoch': 5.33}
{'loss': 0.0596, 'grad_norm': 1.7451186180114746, 'learning_rate': 2.235644547410227e-06, 'epoch': 5.34}
{'loss': 0.0741, 'grad_norm': 1.1951305866241455, 'learning_rate': 2.219096475260632e-06, 'epoch': 5.34}
{'loss': 0.0575, 'grad_norm': 5.512258052825928, 'learning_rate': 2.202548403111038e-06, 'epoch': 5.35}
{'loss': 0.0705, 'grad_norm': 4.700664520263672, 'learning_rate': 2.186000330961443e-06, 'epoch': 5.35}
{'loss': 0.0992, 'grad_norm': 1.5175288915634155, 'learning_rate': 2.1694522588118484e-06, 'epoch': 5.36}
{'loss': 0.0716, 'grad_norm': 2.9282710552215576, 'learning_rate': 2.152904186662254e-06, 'epoch': 5.36}
{'loss': 0.0743, 'grad_norm': 4.519558906555176, 'learning_rate': 2.1363561145126593e-06, 'epoch': 5.37}
{'eval_loss': 0.2857882082462311, 'eval_accuracy': 0.9283706371275319, 'eval_precision': 0.7173277173277173, 'eval_recall': 0.7719717955175018, 'eval_f1': 0.7436472800048517, 'eval_runtime': 6.3298, 'eval_samples_per_second': 641.569, 'eval_steps_per_second': 80.255, 'epoch': 5.37}
{'loss': 0.0809, 'grad_norm': 2.023995876312256, 'learning_rate': 2.1198080423630648e-06, 'epoch': 5.37}
{'loss': 0.1042, 'grad_norm': 4.51644229888916, 'learning_rate': 2.10325997021347e-06, 'epoch': 5.38}
{'loss': 0.0494, 'grad_norm': 3.970182180404663, 'learning_rate': 2.0867118980638756e-06, 'epoch': 5.38}
{'loss': 0.0861, 'grad_norm': 4.175540447235107, 'learning_rate': 2.070163825914281e-06, 'epoch': 5.39}
